TMEM43	GO:0071763
PDPK1	GO:0032869
PDPK1	GO:0035556
PDPK1	GO:0043122
PDPK1	GO:0051281
PDPK1	GO:0071364
PDPK1	GO:0090004
PDPK1	GO:0097191
SCGB2A1	GO:0030521
SCUBE3	GO:0051260
SCUBE3	GO:0051291
FLT3	GO:0030097
SLC44A4	GO:0008292
SLC44A4	GO:0030307
SLC44A4	GO:0061526
MYO10	GO:0008360
MYO10	GO:0051489
ATN1	GO:0000122
ATN1	GO:0051402
FNIP2	GO:0000122
FNIP2	GO:0001932
FNIP2	GO:0006468
FNIP2	GO:0031334
FNIP2	GO:0033138
SNCAIP	GO:0008219
SNCAIP	GO:0042417
SNCAIP	GO:0046928
SNCAIP	GO:0090083
ADRM1	GO:0006368
ADRM1	GO:0043248
UBQLN2	GO:0016241
UBQLN2	GO:0030433
UBQLN2	GO:1900186
UBQLN2	GO:1903071
UBQLN2	GO:1904021
UBQLN2	GO:2000785
DBH	GO:0042420
DBH	GO:0042421
NFKB2	GO:0006355
NFKB2	GO:0045944
ANKRD1	GO:0035994
ANKRD1	GO:0043065
ANKRD1	GO:0043517
ANKRD1	GO:0050714
ANKRD1	GO:0055008
ANKRD1	GO:0071222
ANKRD1	GO:0071260
ANKRD1	GO:0071347
ANKRD1	GO:0071356
ANKRD1	GO:0071560
ANKRD1	GO:2000279
A1CF	GO:0050821
BCO1	GO:0001523
PRDM5	GO:0000122
PRDM5	GO:0000278
PRDM5	GO:0016575
PRDM5	GO:0045892
PRDM5	GO:0051567
LHX3	GO:0045944
LHX3	GO:0048839
MINK1	GO:0001952
MINK1	GO:0006468
MINK1	GO:0022407
MINK1	GO:0030334
MINK1	GO:0031532
MINK1	GO:0046330
MINK1	GO:0046777
MINK1	GO:0030033
MEPCE	GO:0001510
MEPCE	GO:0016073
MEPCE	GO:0040031
ACPP	GO:0016311
ACPP	GO:0046085
ACPP	GO:0051930
ACPP	GO:0060168
DDX47	GO:0006364
DDX47	GO:0008380
DDX47	GO:0008625
GIGYF2	GO:0016441
GIGYF2	GO:0017148
GIGYF2	GO:0048009
GIGYF2	GO:0061157
SPTBN5	GO:0007030
SPTBN5	GO:0007041
SPTBN5	GO:0051260
LYST	GO:0032510
LYST	GO:0042267
LYST	GO:0043473
CYP1A1	GO:0002933
CYP1A1	GO:0008202
CYP1A1	GO:0017144
CYP1A1	GO:0055114
CYP1A1	GO:0071407
CBLC	GO:0007175
CBLC	GO:0016567
CBLC	GO:0042059
CBLC	GO:0042787
CBLC	GO:0043407
VPS52	GO:0007041
VPS52	GO:0032456
OTUB2	GO:0016579
OTUB2	GO:0035871
OTUB2	GO:0070536
OTUB2	GO:0071108
HAUS5	GO:0051225
HAUS5	GO:0051297
DACT3	GO:0030178
DACT3	GO:0030308
DACT3	GO:0035414
SURF4	GO:0007030
SURF4	GO:0010638
SURF4	GO:0032527
SURF4	GO:0034498
RP1L1	GO:0045494
CREB3L4	GO:0045944
FBF1	GO:0043297
FBF1	GO:0060271
FBF1	GO:0090162
ERVFRD-1	GO:0006949
MAPT	GO:0000226
MAPT	GO:0007613
MAPT	GO:0010506
MAPT	GO:0010917
MAPT	GO:0031116
MAPT	GO:0032930
MAPT	GO:0033673
MAPT	GO:0045773
MAPT	GO:0048312
MAPT	GO:0050808
MAPT	GO:0050848
MAPT	GO:0090258
MAPT	GO:1900034
MAPT	GO:1901216
MAPT	GO:1902474
MAPT	GO:1903748
MAPT	GO:2001020
MAML3	GO:0007219
MAML3	GO:0045944
PDE2A	GO:0000122
PDE2A	GO:0006198
PDE2A	GO:0008152
PDE2A	GO:0019933
PDE2A	GO:0019934
PDE2A	GO:0033159
PDE2A	GO:0035690
PDE2A	GO:0036006
PDE2A	GO:0043116
PDE2A	GO:0043117
PDE2A	GO:0046069
PDE2A	GO:0071321
PDE2A	GO:0071560
PSMD9	GO:0070682
PTPRJ	GO:0008285
PTPRJ	GO:0010642
PTPRJ	GO:0030155
PTPRJ	GO:0030308
PTPRJ	GO:0030336
PTPRJ	GO:0035335
PTPRJ	GO:0042059
PTPRJ	GO:0043116
PTPRJ	GO:0043407
PTPRJ	GO:0045785
PTPRJ	GO:0048008
PTPRJ	GO:0050860
PTPRJ	GO:0050918
PTPRJ	GO:0051894
PTPRJ	GO:0051897
PTPRJ	GO:0051898
GCNT1	GO:0009101
GCNT1	GO:0050901
GCNT1	GO:0060352
CYB5R2	GO:0055114
NOX5	GO:0001935
NOX5	GO:0042554
NOX5	GO:0055114
SDIM1	GO:0033554
SDIM1	GO:0051402
SDIM1	GO:0060548
HEPH	GO:0006826
RANBP9	GO:0070373
BBS10	GO:0001895
BBS10	GO:0043254
BBS10	GO:0045494
BBS10	GO:0051131
BBS10	GO:1905515
CLC	GO:0002667
CLC	GO:0002724
CLC	GO:0046006
CLC	GO:0070231
KPNB1	GO:0006606
KPNB1	GO:0006610
KPNB1	GO:0007079
KPNB1	GO:0007080
KPNB1	GO:0030953
KPNB1	GO:0031291
KPNB1	GO:0040001
KPNB1	GO:0045184
KPNB1	GO:0090307
USB1	GO:0008380
USB1	GO:0034477
FGD1	GO:0030036
FGD1	GO:0043087
FGD1	GO:0046847
LTBP3	GO:0036363
LTBP3	GO:1902462
LTBP3	GO:2000741
TBC1D2B	GO:1902017
AK9	GO:0006174
AK9	GO:0006186
AK9	GO:0006756
AK9	GO:0006757
AK9	GO:0061508
AK9	GO:0061565
AK9	GO:0061566
AK9	GO:0061567
AK9	GO:0061568
AK9	GO:0061569
AK9	GO:0061570
AK9	GO:0061571
GSTO2	GO:0006805
GSTO2	GO:0019852
GSTO2	GO:0055114
GSTO2	GO:0071243
CFH	GO:0006956
CGGBP1	GO:0000122
CYP7A1	GO:0006699
CYP7A1	GO:0070857
CYP7A1	GO:0071333
CEP41	GO:0060271
KCNA2	GO:0071805
SPATA25	GO:0007283
AKAP6	GO:0060306
AKAP6	GO:0071320
AKAP6	GO:1901381
AKAP6	GO:1902261
VASP	GO:0030838
CCR3	GO:0045766
CETP	GO:0006641
CETP	GO:0006869
CETP	GO:0008203
CETP	GO:0010874
CETP	GO:0015914
CETP	GO:0030301
CETP	GO:0034197
CETP	GO:0034372
CETP	GO:0034374
CETP	GO:0034375
CETP	GO:0042632
CETP	GO:0046470
CETP	GO:0055088
CETP	GO:0055091
CETP	GO:0070328
EIF2AK2	GO:0000186
EIF2AK2	GO:0006468
EIF2AK2	GO:0009615
EIF2AK2	GO:0017148
EIF2AK2	GO:0033689
EIF2AK2	GO:0034198
EIF2AK2	GO:0035455
EIF2AK2	GO:0045071
EIF2AK2	GO:0046777
EIF2AK2	GO:0051092
NAT8	GO:0006749
NAT8	GO:0010628
NAT8	GO:0018003
NAT8	GO:0043066
NAT8	GO:0050435
PNPLA2	GO:0010891
PNPLA2	GO:0010898
COL4A3BP	GO:0035621
PPP6R3	GO:0043666
EIF3D	GO:0002191
EIF3D	GO:0006413
EIF3D	GO:0045727
EIF3D	GO:0075522
EIF3D	GO:0075525
EIF3D	GO:1902416
CDCA7	GO:0042127
PRPF6	GO:0000244
PRPF6	GO:0006403
PRPF6	GO:0045944
E2F4	GO:0045944
HCN2	GO:0035725
HCN2	GO:0042391
HCN2	GO:0071320
HCN2	GO:0071321
HCN2	GO:0071805
HCN2	GO:0098719
HCN2	GO:1990573
CREB3L2	GO:0034976
CREB3L2	GO:0045893
SPIRE2	GO:0030036
SPIRE2	GO:0051295
DHFR	GO:0006729
DHFR	GO:0046452
DHFR	GO:0046653
DHFR	GO:0046654
DHFR	GO:0055114
CDH13	GO:0001938
CDH13	GO:0001954
CDH13	GO:0002040
CDH13	GO:0007156
CDH13	GO:0007162
CDH13	GO:0007266
CDH13	GO:0008285
CDH13	GO:0016339
CDH13	GO:0016601
CDH13	GO:0030032
CDH13	GO:0030100
CDH13	GO:0030335
CDH13	GO:0042058
CDH13	GO:0043542
CDH13	GO:0043616
CDH13	GO:0045944
CDH13	GO:0048661
CDH13	GO:0050850
CDH13	GO:0050927
CDH13	GO:0051668
CDH13	GO:0055096
FCHO2	GO:0048268
FCHO2	GO:0072583
MLF1	GO:0007050
CA2	GO:0038166
CA2	GO:0044070
NOX1	GO:0001525
NOX1	GO:0006801
NOX1	GO:0008284
NOX1	GO:0010575
NOX1	GO:0015992
NOX1	GO:0016477
NOX1	GO:0042554
NOX1	GO:0042743
NOX1	GO:0045726
NOX1	GO:0051454
NOX1	GO:0055114
NOX1	GO:1990451
AGTR2	GO:0007166
AGTR2	GO:0032516
AGTR2	GO:0042311
AGTR2	GO:0051387
AGTR2	GO:2001238
PNRC2	GO:0000184
BAIAP2L1	GO:0009617
BAIAP2L1	GO:0030838
BAIAP2L1	GO:2000251
DNAJB5	GO:0006986
MALT1	GO:0002726
MALT1	GO:0006508
MALT1	GO:0007250
MALT1	GO:0032743
MALT1	GO:0042981
MALT1	GO:0043123
MALT1	GO:0050852
MALT1	GO:0051092
MALT1	GO:0051168
MALT1	GO:0051259
REXO2	GO:0006139
MAGEA3	GO:0010955
MAGEA3	GO:0043154
MAGEA3	GO:1902236
MAP3K4	GO:0000186
MAP3K4	GO:0010225
MAP3K4	GO:0032212
MAP3K4	GO:0043507
MAP3K4	GO:0051973
MAP3K4	GO:1900745
MAP3K4	GO:1904355
WNT3A	GO:0001934
WNT3A	GO:0002092
WNT3A	GO:0003136
WNT3A	GO:0010628
WNT3A	GO:0032092
WNT3A	GO:0033138
WNT3A	GO:0035413
WNT3A	GO:0045944
WNT3A	GO:0048337
WNT3A	GO:0060021
WNT3A	GO:0060070
WNT3A	GO:0061184
WNT3A	GO:0061317
WNT3A	GO:0090263
WNT3A	GO:2000727
SMARCAD1	GO:0000018
SMARCAD1	GO:0000729
SMARCAD1	GO:0043044
SMARCAD1	GO:0051304
SMARCAD1	GO:0070932
SMARCAD1	GO:0070933
ARF5	GO:0006890
GLRA1	GO:0001964
GLRA1	GO:0006811
GLRA1	GO:0006821
GLRA1	GO:0006936
GLRA1	GO:0007218
GLRA1	GO:0042391
GLRA1	GO:0051970
GLRA1	GO:0071230
GLRA1	GO:0071294
GLRA1	GO:0071361
GLRA1	GO:1902476
GLRA1	GO:2000344
SLC9A6	GO:0048675
SLC9A6	GO:0048812
SLC9A6	GO:0097484
ZDHHC8	GO:0018345
ZDHHC8	GO:1903146
ZDHHC8	GO:1903955
SLC44A2	GO:0043123
PARL	GO:0006508
PARL	GO:0010821
PARL	GO:0030162
PARL	GO:1903214
PARL	GO:2000377
ABHD14B	GO:0045944
RSPO4	GO:0035878
ORC4	GO:0006270
BICD1	GO:0016032
BICD1	GO:0033365
BICD1	GO:0048260
BICD1	GO:0072385
MAS1	GO:0070528
IRX5	GO:0008406
IRX5	GO:0048701
DSCAM	GO:0042327
DSCAM	GO:0048842
DGKE	GO:0046834
GNPAT	GO:0008611
TPD52L1	GO:0000086
TPD52L1	GO:0043406
TPD52L1	GO:0046330
TPD52L1	GO:2001235
TMIGD2	GO:0001819
TMIGD2	GO:0031295
TMIGD2	GO:0042104
TMIGD2	GO:0045766
GEN1	GO:0000724
GEN1	GO:0010824
GEN1	GO:0071139
GEN1	GO:0071140
GEN1	GO:0090267
TNFRSF12A	GO:0043065
TNFRSF12A	GO:0061041
TNFRSF12A	GO:2001238
WTAP	GO:0000381
WTAP	GO:0080009
FUCA1	GO:0006004
FUCA1	GO:0016139
LY9	GO:0032740
LY9	GO:0072540
CXCL13	GO:0007166
CXCL13	GO:0007204
CXCL13	GO:0007267
CXCL13	GO:0010820
CXCL13	GO:0035754
CXCL13	GO:0035768
CXCL13	GO:0042742
CXCL13	GO:2000545
PIH1D1	GO:0000492
PIH1D1	GO:0006338
PIH1D1	GO:0030855
PIH1D1	GO:0031334
PIH1D1	GO:0048254
PIH1D1	GO:0051569
PIH1D1	GO:0071169
PIH1D1	GO:0071902
PIH1D1	GO:0090240
PIH1D1	GO:1900110
PIH1D1	GO:1900113
PIH1D1	GO:1901838
PIH1D1	GO:1902661
PIH1D1	GO:1904263
PIH1D1	GO:2000617
PIH1D1	GO:2000619
PIH1D1	GO:2001268
PIH1D1	GO:1903939
SASH1	GO:0000209
SASH1	GO:0010595
SASH1	GO:0031666
SASH1	GO:0043507
SASH1	GO:0045766
SASH1	GO:1900044
SASH1	GO:1900745
SASH1	GO:1901224
SASH1	GO:1902498
SLC36A2	GO:0035524
MICU2	GO:0006851
MICU2	GO:0036444
MICU2	GO:0051560
MICU2	GO:0051562
MYD88	GO:0006915
MYD88	GO:0032481
MYD88	GO:0043123
MYD88	GO:0051092
MYD88	GO:0070555
MYD88	GO:0070935
MYD88	GO:0071260
CMA1	GO:0050720
HLA-DMA	GO:0002503
RPA4	GO:0000077
RPA4	GO:0006289
RPA4	GO:0033260
CD3D	GO:0030217
CD3D	GO:0045944
CD300A	GO:0030889
CD300A	GO:0032516
CD300A	GO:0033007
CD300A	GO:0034125
CD300A	GO:0043305
CD300A	GO:0043407
CD300A	GO:0048147
CD300A	GO:0050856
CD300A	GO:0050859
CD300A	GO:0051134
CD300A	GO:0060101
CD300A	GO:1902564
CD300A	GO:1902567
CD300A	GO:1902569
CD300A	GO:2000417
DAO	GO:0006562
DAO	GO:0036088
DAO	GO:0042416
DAO	GO:0055130
DAO	GO:0070178
HSF1	GO:0000122
HSF1	GO:0000165
HSF1	GO:0008284
HSF1	GO:0009299
HSF1	GO:0034605
HSF1	GO:0034620
HSF1	GO:0043497
HSF1	GO:0043623
HSF1	GO:0045931
HSF1	GO:0045944
HSF1	GO:0051260
HSF1	GO:0061408
HSF1	GO:0070207
HSF1	GO:0071276
HSF1	GO:0071280
HSF1	GO:0071480
HSF1	GO:0072738
HSF1	GO:1900034
HSF1	GO:1900365
HSF1	GO:1903936
HSF1	GO:2001033
TBCE	GO:0000226
TBCE	GO:0007023
TBCE	GO:0007052
ZNF304	GO:0007229
ZNF304	GO:0007265
ZNF304	GO:0030335
ZNF304	GO:0035562
ZNF304	GO:0045766
ZNF304	GO:0045944
ZNF304	GO:0050679
ZNF304	GO:0090309
ZNF304	GO:1900114
ZNF304	GO:1902466
ZNF304	GO:2000811
ACO2	GO:0006099
ACO2	GO:0006101
VWF	GO:0007155
VWF	GO:0007596
VWF	GO:0007599
VWF	GO:0030168
VWF	GO:0031589
VWF	GO:0051260
RPS15	GO:0000056
RPS15	GO:0001649
RPS15	GO:0006364
RPS15	GO:0042274
IFNG	GO:0000060
IFNG	GO:0006915
IFNG	GO:0007050
IFNG	GO:0009615
IFNG	GO:0010508
IFNG	GO:0010628
IFNG	GO:0010629
IFNG	GO:0010634
IFNG	GO:0032700
IFNG	GO:0032735
IFNG	GO:0032747
IFNG	GO:0032834
IFNG	GO:0033141
IFNG	GO:0034393
IFNG	GO:0042511
IFNG	GO:0045429
IFNG	GO:0045672
IFNG	GO:0048662
IFNG	GO:0050796
IFNG	GO:0051044
IFNG	GO:0051712
IFNG	GO:0060550
IFNG	GO:0060552
IFNG	GO:0060557
IFNG	GO:0060559
IFNG	GO:0090004
IFNG	GO:0097191
IFNG	GO:1903543
IFNG	GO:2000309
ZNF143	GO:0045944
PPP4C	GO:0010569
TAS2R50	GO:0001580
HPGD	GO:0006693
HPGD	GO:0007179
HPGD	GO:0007565
HPGD	GO:0007567
HPGD	GO:0045786
HEY1	GO:0000122
HEY1	GO:0001525
HEY1	GO:0007219
HEY1	GO:0045746
HEY1	GO:0045892
HEY1	GO:2000678
HEY1	GO:2000820
APOH	GO:0001937
APOH	GO:0006641
APOH	GO:0007597
APOH	GO:0010596
APOH	GO:0016525
APOH	GO:0030195
APOH	GO:0031639
APOH	GO:0033033
APOH	GO:0034392
APOH	GO:0051006
APOH	GO:0051917
APOH	GO:0051918
NANP	GO:0046380
MYOCD	GO:0001666
MYOCD	GO:0003257
MYOCD	GO:0008285
MYOCD	GO:0045736
MYOCD	GO:0045893
MYOCD	GO:0045944
MYOCD	GO:0045987
MYOCD	GO:0051091
MYOCD	GO:0051145
MYOCD	GO:0051152
MYOCD	GO:1900222
MYOCD	GO:2000721
MYOCD	GO:2000727
MYOCD	GO:2001015
BBC3	GO:0006915
HOXA1	GO:0007605
HOXA1	GO:0007634
HOXA1	GO:0009653
HOXA1	GO:0021599
HOXA1	GO:0042473
HOXA1	GO:0048702
HOXA1	GO:0048839
HOXA1	GO:0048844
HOXA1	GO:0050795
HOXA1	GO:0050890
HOXA1	GO:0050905
HOXA1	GO:0060840
HOXA1	GO:0060876
HOXA1	GO:0090102
HOXA1	GO:0090103
BRWD1	GO:0007010
BRWD1	GO:0008360
VTA1	GO:0046755
VTA1	GO:0071985
SMARCB1	GO:0006337
SMARCB1	GO:0006338
SMARCB1	GO:0039692
SMARCB1	GO:0043044
SMARCB1	GO:0043923
SMARCB1	GO:0045944
SMARCB1	GO:0051091
SMARCB1	GO:0090240
SMARCB1	GO:1900110
SMARCB1	GO:1900113
SMARCB1	GO:1901838
SMARCB1	GO:1902661
SMARCB1	GO:2000617
SMARCB1	GO:2000618
METTL21C	GO:0006479
PLA2G4B	GO:0046475
RASSF1	GO:0007050
RASSF1	GO:0007265
UBL5	GO:1903955
UBB	GO:0031398
UBB	GO:0047497
UBB	GO:0048812
UBB	GO:0051881
UBB	GO:0061136
UBB	GO:1901214
UBB	GO:1902255
UBB	GO:1902527
ANG	GO:0001525
ANG	GO:0001666
ANG	GO:0001878
ANG	GO:0001938
ANG	GO:0006651
ANG	GO:0007202
ANG	GO:0009303
ANG	GO:0009725
ANG	GO:0016477
ANG	GO:0019731
ANG	GO:0019732
ANG	GO:0032148
ANG	GO:0032431
ANG	GO:0042327
ANG	GO:0045087
ANG	GO:0048662
ANG	GO:0050714
ANG	GO:0050830
RBM25	GO:0000381
RBM25	GO:0042981
NCOA6	GO:0006352
NCOA6	GO:0006974
NCOA6	GO:0030099
NCOA6	GO:0045944
APAF1	GO:0006919
APAF1	GO:0008635
TMEM132D	GO:0010923
ANTXR1	GO:0031532
ANTXR1	GO:0034446
KDM5D	GO:0034720
KDM5D	GO:0060765
SLC25A36	GO:0000002
SLC25A36	GO:0006864
SLC25A36	GO:0007005
SLC25A36	GO:0051881
AGPAT2	GO:0001819
AGPAT2	GO:0006654
RER1	GO:0006890
ACER2	GO:0001953
ACER2	GO:0006919
ACER2	GO:0008284
ACER2	GO:0010942
ACER2	GO:0032526
ACER2	GO:0033629
ACER2	GO:0035690
ACER2	GO:0046512
ACER2	GO:0090285
TMEM147	GO:0031648
HIPK3	GO:0006468
HIPK3	GO:0009299
HIPK3	GO:0043066
ZDHHC1	GO:0018345
COPA	GO:0030157
PSMC5	GO:0043161
SND1	GO:0001649
PTH1R	GO:0007188
PTH1R	GO:0007189
DCDC2	GO:0007605
DCDC2	GO:0030111
DCDC2	GO:0045880
DCDC2	GO:0060271
DCDC2	GO:1902017
TNFSF14	GO:0008588
TNFSF14	GO:0071260
ERN2	GO:0006468
ERN2	GO:0016075
ERN2	GO:0030263
ERN2	GO:0045892
SHISA5	GO:0043123
INO80	GO:0000070
INO80	GO:0000724
INO80	GO:0006302
INO80	GO:0006338
INO80	GO:0010571
INO80	GO:0030307
INO80	GO:0034644
INO80	GO:0045944
INO80	GO:0051225
INO80	GO:0070914
INO80	GO:0071479
INO80	GO:2000045
DDAH1	GO:0000052
ACAA2	GO:0071456
ACAA2	GO:1901029
ACAA2	GO:1902109
ZNF580	GO:0001938
ZNF580	GO:0002690
ZNF580	GO:0010595
ZNF580	GO:0010628
ZNF580	GO:0032757
ZNF580	GO:0070301
IPO5	GO:0006610
CNGB1	GO:0001895
CNGB1	GO:0006812
CNGB1	GO:0050908
PTCH1	GO:0000122
PTCH1	GO:0007224
PTCH1	GO:0010875
PTCH1	GO:0021532
PTCH1	GO:0035108
PTCH1	GO:0043433
PTCH1	GO:0045668
PTCH1	GO:0060037
PTCH1	GO:0061053
PTCH1	GO:0071397
PTCH1	GO:0072001
PTCH1	GO:0072661
MFAP4	GO:0009650
MFAP4	GO:0010712
MFAP4	GO:0048251
MFAP4	GO:0071493
MFAP4	GO:0097435
TAS2R7	GO:0001580
PTPRB	GO:0016311
FCN3	GO:0001867
FCN3	GO:0006956
FCN3	GO:0043654
FCN3	GO:0046597
FCN3	GO:0051607
FCN3	GO:1902679
IER5	GO:0034605
IER5	GO:0042127
IER5	GO:0045944
IER5	GO:1900036
USP35	GO:0016579
RGS7	GO:0043547
EDN3	GO:0002690
EDN3	GO:0003100
EDN3	GO:0007166
EDN3	GO:0008284
EDN3	GO:0010460
EDN3	GO:0010468
EDN3	GO:0014826
EDN3	GO:0030072
EDN3	GO:0030593
EDN3	GO:0042310
EDN3	GO:0043406
EDN3	GO:0045597
EDN3	GO:0045840
EDN3	GO:0046887
EDN3	GO:0048016
EDN3	GO:0014824
THAP11	GO:0000122
CALB1	GO:0007614
CALB1	GO:0007616
PCYOX1	GO:0030327
JCHAIN	GO:0001895
JCHAIN	GO:0002250
JCHAIN	GO:0003094
JCHAIN	GO:0019731
JCHAIN	GO:0032461
JCHAIN	GO:0045087
JCHAIN	GO:0060267
FAM83G	GO:0030509
APOC1	GO:0010900
APOC1	GO:0010916
APOC1	GO:0032375
APOC1	GO:0033344
APOC1	GO:0033700
APOC1	GO:0034369
APOC1	GO:0034382
APOC1	GO:0034447
APOC1	GO:0045717
APOC1	GO:0045833
APOC1	GO:0048261
APOC1	GO:0050995
APOC1	GO:0051005
NOL9	GO:0000460
ERP44	GO:0006457
ERP44	GO:0006986
ERP44	GO:0009100
ERP44	GO:0034976
CYP26B1	GO:0006805
CYP26B1	GO:0034653
CYP26B1	GO:0055114
CYP26B1	GO:0060349
IFIT3	GO:0008285
IFIT3	GO:0009615
IFIT3	GO:0043066
SUGT1	GO:0031647
SUGT1	GO:0043947
MED17	GO:0006357
MED17	GO:0006367
MED17	GO:0030518
MED17	GO:0030521
MED17	GO:0045893
MED17	GO:0045944
CCR1	GO:0006816
CCR1	GO:0006874
CCR1	GO:0006887
CCR1	GO:0006955
CCR1	GO:0007204
CCR1	GO:0007267
CCR1	GO:0010629
CCR1	GO:0030335
CCR1	GO:0030502
CCR1	GO:0045672
CCR1	GO:0051928
CCR1	GO:0070098
CCR1	GO:0070374
CCR1	GO:0090026
O00370	GO:0032197
O00370	GO:0032199
O00370	GO:0090305
CHAF1A	GO:0006335
CHAF1A	GO:0031497
CCKBR	GO:0007204
CCKBR	GO:0008284
TNK2	GO:0016310
TNK2	GO:0050731
TNK2	GO:2000369
AIRE	GO:0002509
AIRE	GO:0006355
AIRE	GO:0045893
AIRE	GO:0045944
ADM2	GO:0001525
ADM2	GO:0006468
ADM2	GO:0010628
ADM2	GO:0045766
SCLT1	GO:0060271
ARHGEF2	GO:0000902
ARHGEF2	GO:0007015
ARHGEF2	GO:0007026
ARHGEF2	GO:0032755
ARHGEF2	GO:0032760
ARHGEF2	GO:0045944
ARHGEF2	GO:0050731
ARHGEF2	GO:0051092
ARHGEF2	GO:0071225
FKTN	GO:0008285
FKTN	GO:0035269
FKTN	GO:0046329
NKX2-8	GO:0006351
NKX2-8	GO:0006366
NKX2-8	GO:0045944
ATP7A	GO:0006825
ATP7A	GO:0006878
ATP7A	GO:0051353
C10orf99	GO:0050830
C10orf99	GO:0050832
C10orf99	GO:0051782
C10orf99	GO:1902807
MAP4K1	GO:0006468
MAP4K1	GO:0006950
MAP4K1	GO:0008283
MAP4K1	GO:0018105
MAP4K1	GO:0035556
MAP4K1	GO:0046777
ATG9B	GO:0000045
COL4A2	GO:0016525
COL4A2	GO:0035987
SNX11	GO:0016050
FMO1	GO:0006082
FMO1	GO:0009404
FMO1	GO:0070995
SYPL2	GO:0021762
NDNF	GO:0001525
NDNF	GO:0001764
NDNF	GO:0007263
NDNF	GO:0010976
NDNF	GO:0016049
NDNF	GO:0043524
NDNF	GO:0071456
NDNF	GO:2000352
DAB2IP	GO:0000122
DAB2IP	GO:0000185
DAB2IP	GO:0001933
DAB2IP	GO:0007257
DAB2IP	GO:0008285
DAB2IP	GO:0008625
DAB2IP	GO:0010596
DAB2IP	GO:0010633
DAB2IP	GO:0010719
DAB2IP	GO:0014067
DAB2IP	GO:0016525
DAB2IP	GO:0030948
DAB2IP	GO:0032088
DAB2IP	GO:0034144
DAB2IP	GO:0034260
DAB2IP	GO:0035148
DAB2IP	GO:0035924
DAB2IP	GO:0043065
DAB2IP	GO:0043124
DAB2IP	GO:0043254
DAB2IP	GO:0043407
DAB2IP	GO:0043410
DAB2IP	GO:0043497
DAB2IP	GO:0043507
DAB2IP	GO:0043553
DAB2IP	GO:0044257
DAB2IP	GO:0045892
DAB2IP	GO:0045944
DAB2IP	GO:0046330
DAB2IP	GO:0050680
DAB2IP	GO:0070317
DAB2IP	GO:0070373
DAB2IP	GO:0071158
DAB2IP	GO:0071222
DAB2IP	GO:0071347
DAB2IP	GO:0071356
DAB2IP	GO:0071901
DAB2IP	GO:0071902
DAB2IP	GO:0090090
DAB2IP	GO:1901800
DAB2IP	GO:1903363
DAB2IP	GO:2001235
TAPBP	GO:0010468
TAPBP	GO:0061635
KIF13A	GO:0000910
KIF13A	GO:0006886
KIF13A	GO:0008333
KIF13A	GO:0032438
KIF13A	GO:0035459
GHR	GO:0032870
GHR	GO:0040018
GHR	GO:0044236
GHR	GO:0048009
GHR	GO:0060396
LANCL1	GO:0007186
CATIP	GO:0030041
CATIP	GO:0044782
PRKACA	GO:0006397
PRKACA	GO:0018105
PRKACA	GO:0034605
PRKACA	GO:0045667
PRKACA	GO:0061136
PRKACA	GO:0071333
PRKACA	GO:2000810
GGT1	GO:0006536
GGT1	GO:0006751
GGT1	GO:0019370
GGT1	GO:0031638
ANK3	GO:0000281
ANK3	GO:0007009
ANK3	GO:0043001
ANK3	GO:0045184
ANK3	GO:0071709
ANK3	GO:0072659
ANK3	GO:0072660
ANK3	GO:0072661
MUSK	GO:0001934
MUSK	GO:0007528
ADGRD1	GO:0007186
ADGRD1	GO:0010579
CD2BP2	GO:0010923
SESN1	GO:0071230
SESN1	GO:0072593
SESN1	GO:0098869
SESN1	GO:1904262
ZFP90	GO:0045893
CNIH3	GO:2000311
PTPRS	GO:0006470
PTPRS	GO:0032687
PTPRS	GO:0032688
PTPRS	GO:0034164
TIMELESS	GO:0006974
TIMELESS	GO:0042752
TIMELESS	GO:0044770
TIMELESS	GO:0045892
TIMELESS	GO:0072711
TIMELESS	GO:0072719
TIMELESS	GO:1904976
TIMELESS	GO:2000781
TIMELESS	GO:0042127
TKT	GO:0046166
RORC	GO:0036315
NOSIP	GO:0043086
NOSIP	GO:0051001
POLR3C	GO:0032728
POLR3C	GO:0045089
WASH3P	GO:0006622
WASH3P	GO:0007032
WASH3P	GO:0034314
WASH3P	GO:0045022
TNIK	GO:0001934
TNIK	GO:0006468
TNIK	GO:0007010
TNIK	GO:0007256
TNIK	GO:0030033
TNIK	GO:0031532
TNIK	GO:0035556
TNIK	GO:0046777
TNIK	GO:0048814
TNIK	GO:0072659
AQP2	GO:0006833
AQP2	GO:0015793
AQP2	GO:0071280
AQP2	GO:0071288
FLG2	GO:0061436
CD207	GO:0051607
PPARGC1A	GO:0006355
PPARGC1A	GO:0010822
PPARGC1A	GO:0045893
PPARGC1A	GO:0045944
PPARGC1A	GO:0051091
PPARGC1A	GO:1901215
TBX18	GO:0072001
DYRK1B	GO:0006468
DYRK1B	GO:0045893
DYRK1B	GO:0060612
SLC22A11	GO:0015711
SLC22A11	GO:0046415
PODXL	GO:0030335
PODXL	GO:0033634
FAM150A	GO:0010976
FAM150A	GO:0070374
FAM150A	GO:0070378
CHST13	GO:0030206
GRIN3A	GO:0045471
VKORC1L1	GO:0017187
VKORC1L1	GO:0034599
VKORC1L1	GO:0042373
TAS2R39	GO:0001580
AKTIP	GO:0001934
AKTIP	GO:0007032
AKTIP	GO:0007040
